SG_UE,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDUCACAO
41912,0.6890000000000001,0.8340000000000001,0.7070000000000001
53112,0.6890000000000001,0.8340000000000001,0.534
44172,0.6890000000000001,0.851,0.617
63436,0.6890000000000001,0.802,0.647
69418,0.6890000000000001,0.8109999999999999,0.703
77437,0.6890000000000001,0.8390000000000001,0.638
48631,0.6890000000000001,0.8740000000000001,0.595
50830,0.6890000000000001,0.823,0.568
94072,0.6890000000000001,0.828,0.648
79839,0.6890000000000001,0.797,0.627
79731,0.6890000000000001,0.794,0.619
78956,0.6890000000000001,0.8140000000000001,0.6509999999999999
80101,0.6890000000000001,0.841,0.578
91901,0.6890000000000001,0.835,0.626
94455,0.6890000000000001,0.831,0.602
71170,0.6890000000000001,0.82,0.609
58718,0.6890000000000001,0.812,0.6659999999999999
91995,0.6890000000000001,0.841,0.5479999999999999
50954,0.6890000000000001,0.87,0.508
77992,0.6890000000000001,0.8420000000000001,0.631
77690,0.6890000000000001,0.8690000000000001,0.574
72117,0.6890000000000001,0.8290000000000001,0.674
74195,0.69,0.838,0.66
93114,0.69,0.8140000000000001,0.614
58378,0.69,0.813,0.593
74780,0.69,0.813,0.562
79510,0.69,0.848,0.6409999999999999
49433,0.69,0.85,0.623
86657,0.69,0.838,0.5489999999999999
75302,0.69,0.799,0.594
61387,0.69,0.805,0.691
42293,0.69,0.86,0.5820000000000001
61549,0.69,0.8390000000000001,0.591
85740,0.69,0.885,0.47200000000000003
41998,0.69,0.8440000000000001,0.6629999999999999
90212,0.69,0.84,0.562
82635,0.69,0.79,0.61
79553,0.69,0.794,0.5760000000000001
79391,0.69,0.826,0.655
94293,0.69,0.821,0.625
90360,0.69,0.823,0.5820000000000001
61930,0.69,0.809,0.537
70599,0.69,0.83,0.604
78573,0.69,0.807,0.5429999999999999
48216,0.69,0.8640000000000001,0.654
85391,0.69,0.795,0.5
71617,0.69,0.818,0.631
88609,0.691,0.809,0.613
85375,0.691,0.8220000000000001,0.529
85537,0.691,0.848,0.5579999999999999
78034,0.691,0.8079999999999999,0.633
90476,0.691,0.813,0.633
77933,0.691,0.8029999999999999,0.655
76155,0.691,0.8540000000000001,0.703
77836,0.691,0.846,0.68
82392,0.691,0.836,0.603
89443,0.691,0.87,0.484
49638,0.691,0.7959999999999999,0.5760000000000001
71013,0.691,0.826,0.593
92037,0.691,0.821,0.6629999999999999
96474,0.691,0.8029999999999999,0.637
63819,0.691,0.818,0.655
65013,0.691,0.838,0.664
93068,0.691,0.8320000000000001,0.5379999999999999
58696,0.691,0.818,0.6409999999999999
49115,0.691,0.8420000000000001,0.5870000000000001
65072,0.691,0.847,0.653
95010,0.691,0.828,0.598
68950,0.691,0.8240000000000001,0.652
42137,0.691,0.856,0.5770000000000001
90700,0.691,0.816,0.7020000000000001
65331,0.691,0.8390000000000001,0.622
45810,0.691,0.865,0.525
98817,0.691,0.7609999999999999,0.521
49271,0.691,0.8240000000000001,0.526
64157,0.691,0.828,0.703
69876,0.691,0.823,0.7040000000000001
256,0.691,0.8190000000000001,0.536
56456,0.691,0.846,0.595
92754,0.6920000000000001,0.802,0.546
79430,0.6920000000000001,0.79,0.594
59293,0.6920000000000001,0.792,0.595
94536,0.6920000000000001,0.8220000000000001,0.601
64912,0.6920000000000001,0.8170000000000001,0.628
93564,0.6920000000000001,0.828,0.499
74616,0.6920000000000001,0.82,0.57
68292,0.6920000000000001,0.8109999999999999,0.64
92290,0.6920000000000001,0.823,0.584
94315,0.6920000000000001,0.841,0.588
93319,0.6920000000000001,0.8029999999999999,0.634
91693,0.6920000000000001,0.8390000000000001,0.5820000000000001
24570,0.6920000000000001,0.83,0.642
89710,0.6920000000000001,0.828,0.49200000000000005
75612,0.6920000000000001,0.836,0.652
67350,0.6920000000000001,0.826,0.627
89249,0.6920000000000001,0.8270000000000001,0.524
94110,0.6920000000000001,0.835,0.57
81760,0.6920000000000001,0.83,0.599
58106,0.6920000000000001,0.812,0.604
98957,0.6920000000000001,0.815,0.602
85987,0.6920000000000001,0.831,0.537
49450,0.6920000000000001,0.852,0.657
98752,0.6920000000000001,0.815,0.5720000000000001
99058,0.6920000000000001,0.826,0.609
82716,0.6920000000000001,0.84,0.636
89044,0.6920000000000001,0.851,0.59
85901,0.6920000000000001,0.804,0.509
49891,0.6920000000000001,0.868,0.557
58335,0.6920000000000001,0.833,0.624
47414,0.6920000000000001,0.8390000000000001,0.637
46698,0.6920000000000001,0.846,0.618
85103,0.6920000000000001,0.8290000000000001,0.5479999999999999
62332,0.6920000000000001,0.8109999999999999,0.562
65374,0.6920000000000001,0.83,0.63
56871,0.6920000000000001,0.8370000000000001,0.62
69957,0.6920000000000001,0.83,0.677
64718,0.6920000000000001,0.805,0.583
53015,0.6920000000000001,0.8740000000000001,0.568
56774,0.6920000000000001,0.841,0.621
47872,0.6920000000000001,0.8390000000000001,0.563
40010,0.693,0.8390000000000001,0.563
61433,0.693,0.8270000000000001,0.648
75795,0.693,0.821,0.598
64076,0.693,0.818,0.7140000000000001
45390,0.693,0.871,0.53
6092,0.693,0.779,0.527
51837,0.693,0.823,0.5760000000000001
68217,0.693,0.83,0.696
50237,0.693,0.828,0.68
89753,0.693,0.8370000000000001,0.5579999999999999
47554,0.693,0.871,0.596
86649,0.693,0.866,0.586
62898,0.693,0.825,0.633
40363,0.693,0.8340000000000001,0.62
61972,0.693,0.872,0.653
67814,0.693,0.863,0.6709999999999999
44318,0.693,0.8390000000000001,0.632
59013,0.693,0.831,0.6459999999999999
91758,0.693,0.81,0.595
45659,0.693,0.845,0.589
84816,0.6940000000000001,0.836,0.563
86320,0.6940000000000001,0.833,0.57
90298,0.6940000000000001,0.848,0.537
90913,0.6940000000000001,0.812,0.591
17590,0.6940000000000001,0.8109999999999999,0.6629999999999999
90883,0.6940000000000001,0.816,0.529
90441,0.6940000000000001,0.802,0.595
92096,0.6940000000000001,0.8340000000000001,0.585
41416,0.6940000000000001,0.855,0.5870000000000001
77054,0.6940000000000001,0.8540000000000001,0.7070000000000001
42897,0.6940000000000001,0.85,0.5820000000000001
79111,0.6940000000000001,0.8190000000000001,0.612
62367,0.6940000000000001,0.823,0.755
80128,0.6940000000000001,0.841,0.522
46914,0.6940000000000001,0.8370000000000001,0.5429999999999999
46159,0.6940000000000001,0.858,0.569
68578,0.6940000000000001,0.848,0.624
92339,0.6940000000000001,0.83,0.68
40770,0.6940000000000001,0.855,0.574
96814,0.6940000000000001,0.8370000000000001,0.593
44954,0.6940000000000001,0.84,0.579
47597,0.6940000000000001,0.857,0.613
91570,0.6940000000000001,0.8290000000000001,0.561
51152,0.6940000000000001,0.863,0.609
47953,0.6940000000000001,0.825,0.5579999999999999
50393,0.6940000000000001,0.8340000000000001,0.564
85111,0.6940000000000001,0.8740000000000001,0.564
80861,0.6940000000000001,0.836,0.609
88722,0.6940000000000001,0.8340000000000001,0.595
46051,0.695,0.825,0.616
58424,0.695,0.805,0.648
90468,0.695,0.85,0.5710000000000001
35971,0.695,0.807,0.643
57932,0.695,0.8340000000000001,0.521
61921,0.695,0.826,0.674
75060,0.695,0.8029999999999999,0.611
78999,0.695,0.795,0.509
41955,0.695,0.85,0.648
86967,0.695,0.88,0.519
33634,0.695,0.807,0.6679999999999999
46590,0.695,0.853,0.591
89389,0.695,0.833,0.565
25216,0.695,0.799,0.611
80403,0.695,0.8690000000000001,0.618
77895,0.695,0.826,0.599
74632,0.695,0.838,0.633
51934,0.695,0.866,0.583
92258,0.695,0.8340000000000001,0.627
63150,0.695,0.853,0.636
42838,0.695,0.853,0.605
58157,0.695,0.8170000000000001,0.603
87904,0.695,0.847,0.47100000000000003
78719,0.695,0.838,0.66
75116,0.695,0.8109999999999999,0.579
74136,0.695,0.826,0.617
77879,0.695,0.857,0.608
58416,0.696,0.82,0.635
94757,0.696,0.8109999999999999,0.623
58599,0.696,0.805,0.6459999999999999
76430,0.696,0.8270000000000001,0.569
87157,0.696,0.8009999999999999,0.5670000000000001
96695,0.696,0.8140000000000001,0.54
62154,0.696,0.848,0.718
56570,0.696,0.809,0.568
86363,0.696,0.845,0.672
70394,0.696,0.818,0.703
68276,0.696,0.826,0.6779999999999999
56073,0.696,0.856,0.654
65412,0.696,0.823,0.613
45934,0.696,0.855,0.591
74918,0.696,0.8320000000000001,0.625
93157,0.696,0.8029999999999999,0.578
64416,0.696,0.813,0.652
47678,0.696,0.867,0.635
76570,0.696,0.848,0.595
85880,0.696,0.833,0.6
62243,0.696,0.8390000000000001,0.6659999999999999
80250,0.696,0.83,0.602
89281,0.696,0.8009999999999999,0.539
41513,0.696,0.862,0.662
88862,0.696,0.8240000000000001,0.547
90387,0.696,0.8420000000000001,0.469
80845,0.696,0.79,0.611
69116,0.696,0.8640000000000001,0.578
76058,0.696,0.8290000000000001,0.611
77712,0.696,0.802,0.621
69779,0.696,0.843,0.644
76090,0.696,0.8109999999999999,0.521
52574,0.696,0.85,0.6
62006,0.696,0.823,0.6659999999999999
50091,0.6970000000000001,0.8320000000000001,0.556
94234,0.6970000000000001,0.833,0.638
8036,0.6970000000000001,0.8029999999999999,0.698
85448,0.6970000000000001,0.885,0.584
64459,0.6970000000000001,0.853,0.679
68179,0.6970000000000001,0.8390000000000001,0.631
71293,0.6970000000000001,0.81,0.5720000000000001
83054,0.6970000000000001,0.8190000000000001,0.597
86304,0.6970000000000001,0.809,0.562
77313,0.6970000000000001,0.833,0.632
75493,0.6970000000000001,0.7959999999999999,0.584
77593,0.6970000000000001,0.809,0.679
85456,0.6970000000000001,0.8320000000000001,0.51
87947,0.6970000000000001,0.792,0.456
51390,0.6970000000000001,0.815,0.551
58734,0.6970000000000001,0.812,0.61
78492,0.6970000000000001,0.8170000000000001,0.6559999999999999
75213,0.6970000000000001,0.816,0.555
88684,0.6970000000000001,0.852,0.5479999999999999
88463,0.6970000000000001,0.82,0.5770000000000001
65773,0.6970000000000001,0.82,0.6459999999999999
67016,0.6970000000000001,0.8059999999999999,0.731
79219,0.6970000000000001,0.818,0.639
42676,0.6970000000000001,0.836,0.603
46434,0.6970000000000001,0.836,0.5670000000000001
62022,0.6970000000000001,0.816,0.7170000000000001
61514,0.6970000000000001,0.804,0.67
72150,0.6970000000000001,0.863,0.6990000000000001
41777,0.6970000000000001,0.841,0.5660000000000001
74829,0.698,0.792,0.63
95656,0.698,0.8270000000000001,0.667
88919,0.698,0.8240000000000001,0.619
87211,0.698,0.8320000000000001,0.608
64599,0.698,0.84,0.682
58270,0.698,0.8059999999999999,0.642
79413,0.698,0.821,0.655
85731,0.698,0.8490000000000001,0.677
86894,0.698,0.863,0.665
79197,0.698,0.8370000000000001,0.613
66311,0.698,0.82,0.655
64637,0.698,0.8320000000000001,0.623
58815,0.698,0.802,0.606
58009,0.698,0.821,0.61
75736,0.698,0.8290000000000001,0.574
86754,0.698,0.831,0.5529999999999999
96393,0.698,0.813,0.5720000000000001
53716,0.698,0.8240000000000001,0.598
76732,0.698,0.821,0.649
61174,0.698,0.8,0.581
75817,0.698,0.841,0.528
68390,0.698,0.8540000000000001,0.684
63673,0.698,0.853,0.778
75299,0.698,0.825,0.64
68039,0.698,0.8370000000000001,0.645
95117,0.698,0.815,0.598
76333,0.698,0.8590000000000001,0.684
90379,0.698,0.847,0.606
76414,0.698,0.8290000000000001,0.623
87459,0.6990000000000001,0.825,0.591
98191,0.6990000000000001,0.836,0.5429999999999999
64572,0.6990000000000001,0.8029999999999999,0.6629999999999999
77534,0.6990000000000001,0.847,0.622
85553,0.6990000000000001,0.855,0.585
42390,0.6990000000000001,0.83,0.537
52850,0.6990000000000001,0.838,0.517
95419,0.6990000000000001,0.848,0.631
85812,0.6990000000000001,0.8420000000000001,0.521
51330,0.6990000000000001,0.833,0.67
91103,0.6990000000000001,0.856,0.597
48550,0.6990000000000001,0.848,0.516
53830,0.6990000000000001,0.871,0.607
80217,0.6990000000000001,0.836,0.524
56251,0.6990000000000001,0.8440000000000001,0.628
92690,0.6990000000000001,0.86,0.573
92622,0.6990000000000001,0.818,0.664
50938,0.6990000000000001,0.85,0.675
75396,0.6990000000000001,0.8240000000000001,0.657
95591,0.6990000000000001,0.826,0.701
95257,0.6990000000000001,0.846,0.664
61522,0.6990000000000001,0.8640000000000001,0.657
58300,0.6990000000000001,0.805,0.644
76490,0.6990000000000001,0.8009999999999999,0.613
86568,0.6990000000000001,0.885,0.385
74179,0.6990000000000001,0.8240000000000001,0.62
64092,0.6990000000000001,0.867,0.648
79677,0.6990000000000001,0.813,0.631
46710,0.6990000000000001,0.878,0.607
89257,0.6990000000000001,0.862,0.556
69094,0.6990000000000001,0.804,0.647
76279,0.6990000000000001,0.8270000000000001,0.64
80179,0.6990000000000001,0.797,0.581
70076,0.6990000000000001,0.8340000000000001,0.665
63452,0.6990000000000001,0.8270000000000001,0.614
42650,0.6990000000000001,0.8370000000000001,0.573
63851,0.6990000000000001,0.825,0.7090000000000001
71234,0.6990000000000001,0.8140000000000001,0.621
65455,0.6990000000000001,0.852,0.687
80748,0.6990000000000001,0.82,0.611
90417,0.6990000000000001,0.83,0.585
71870,0.6990000000000001,0.856,0.679
68918,0.6990000000000001,0.83,0.6509999999999999
85162,0.6990000000000001,0.8290000000000001,0.565
73008,0.7,0.835,0.502
98256,0.7,0.8859999999999999,0.562
88030,0.7,0.8270000000000001,0.575
13226,0.7,0.794,0.621
64955,0.7,0.8320000000000001,0.614
62375,0.7,0.821,0.609
94196,0.7,0.8370000000000001,0.653
92770,0.7,0.831,0.614
98710,0.7,0.813,0.604
45039,0.7,0.863,0.61
64017,0.7,0.8390000000000001,0.6759999999999999
82350,0.7,0.8,0.622
71773,0.7,0.8109999999999999,0.606
93009,0.7,0.8140000000000001,0.583
85090,0.7,0.795,0.5429999999999999
71552,0.7,0.818,0.609
81590,0.7,0.836,0.606
58874,0.7,0.8009999999999999,0.5670000000000001
65919,0.7,0.818,0.659
64998,0.7,0.8140000000000001,0.7
96377,0.7,0.841,0.6659999999999999
80764,0.7,0.846,0.594
40851,0.7,0.847,0.649
95796,0.7,0.8270000000000001,0.563
85219,0.7,0.833,0.583
86444,0.7,0.84,0.643
70378,0.7,0.8340000000000001,0.6890000000000001
62162,0.7,0.8220000000000001,0.541
96172,0.7,0.846,0.619
92878,0.701,0.8079999999999999,0.588
88765,0.701,0.8170000000000001,0.581
87661,0.701,0.885,0.705
63991,0.701,0.8220000000000001,0.583
85340,0.701,0.852,0.624
5835,0.701,0.809,0.644
66133,0.701,0.818,0.71
89958,0.701,0.8170000000000001,0.617
62758,0.701,0.858,0.62
69752,0.701,0.826,0.682
88676,0.701,0.86,0.534
90069,0.701,0.8370000000000001,0.565
92630,0.701,0.8540000000000001,0.682
87513,0.701,0.8490000000000001,0.493
63010,0.701,0.845,0.7040000000000001
64858,0.701,0.857,0.655
81647,0.701,0.82,0.611
67555,0.701,0.8140000000000001,0.636
42056,0.701,0.873,0.529
71633,0.701,0.8140000000000001,0.628
88242,0.701,0.8540000000000001,0.486
85146,0.701,0.84,0.541
90638,0.701,0.8340000000000001,0.586
43311,0.701,0.846,0.602
61239,0.701,0.8059999999999999,0.6829999999999999
83950,0.701,0.804,0.614
75477,0.701,0.82,0.677
85588,0.701,0.847,0.622
87009,0.701,0.866,0.568
74730,0.7020000000000001,0.835,0.6509999999999999
92959,0.7020000000000001,0.8109999999999999,0.586
88170,0.7020000000000001,0.846,0.56
64297,0.7020000000000001,0.852,0.654
91456,0.7020000000000001,0.8690000000000001,0.585
56839,0.7020000000000001,0.852,0.643
80136,0.7020000000000001,0.882,0.48100000000000004
44237,0.7020000000000001,0.872,0.6609999999999999
77674,0.7020000000000001,0.816,0.619
61620,0.7020000000000001,0.871,0.63
80675,0.7020000000000001,0.787,0.595
86177,0.7020000000000001,0.835,0.616
94552,0.7020000000000001,0.836,0.613
41670,0.7020000000000001,0.868,0.568
78913,0.7020000000000001,0.836,0.627
90875,0.7020000000000001,0.846,0.531
90395,0.7020000000000001,0.8140000000000001,0.5589999999999999
80241,0.7020000000000001,0.8059999999999999,0.618
79995,0.7020000000000001,0.81,0.5429999999999999
86053,0.7020000000000001,0.85,0.657
89303,0.7020000000000001,0.87,0.603
62081,0.7020000000000001,0.826,0.618
79898,0.7020000000000001,0.8109999999999999,0.601
80560,0.7020000000000001,0.83,0.624
94854,0.7020000000000001,0.8079999999999999,0.631
84859,0.7020000000000001,0.828,0.575
19810,0.7020000000000001,0.812,0.654
65498,0.7020000000000001,0.8029999999999999,0.6970000000000001
64211,0.7020000000000001,0.807,0.6459999999999999
93394,0.7020000000000001,0.862,0.606
90123,0.7020000000000001,0.815,0.509
87190,0.703,0.855,0.636
46892,0.703,0.878,0.622
61050,0.703,0.858,0.606
96733,0.703,0.804,0.602
88986,0.703,0.852,0.541
87572,0.703,0.833,0.591
49190,0.703,0.861,0.622
89060,0.703,0.867,0.6409999999999999
80977,0.703,0.82,0.61
76694,0.703,0.856,0.595
43370,0.703,0.85,0.5660000000000001
80144,0.703,0.823,0.606
95834,0.703,0.8420000000000001,0.616
85022,0.703,0.8540000000000001,0.612
40371,0.703,0.862,0.629
66850,0.703,0.8320000000000001,0.6409999999999999
74241,0.703,0.792,0.6409999999999999
92568,0.703,0.847,0.608
90247,0.703,0.828,0.48700000000000004
91359,0.703,0.815,0.561
80152,0.703,0.8,0.608
48470,0.703,0.848,0.629
93190,0.703,0.831,0.5820000000000001
48151,0.703,0.862,0.616
78670,0.703,0.825,0.547
50571,0.703,0.862,0.639
71730,0.703,0.87,0.6920000000000001
67431,0.703,0.847,0.643
41653,0.703,0.865,0.64
79499,0.703,0.825,0.606
56057,0.703,0.8320000000000001,0.611
51250,0.703,0.797,0.532
94935,0.703,0.8490000000000001,0.6970000000000001
90107,0.703,0.8270000000000001,0.628
53775,0.703,0.852,0.532
93513,0.703,0.848,0.593
56278,0.703,0.852,0.639
89168,0.703,0.8859999999999999,0.532
70637,0.703,0.835,0.62
93270,0.703,0.838,0.5539999999999999
86380,0.703,0.8420000000000001,0.638
16390,0.703,0.8240000000000001,0.619
58394,0.703,0.8140000000000001,0.638
58467,0.7040000000000001,0.8390000000000001,0.6779999999999999
49395,0.7040000000000001,0.8540000000000001,0.685
81094,0.7040000000000001,0.815,0.618
74160,0.7040000000000001,0.836,0.695
85200,0.7040000000000001,0.8190000000000001,0.616
67091,0.7040000000000001,0.8290000000000001,0.69
94714,0.7040000000000001,0.8059999999999999,0.622
75434,0.7040000000000001,0.8390000000000001,0.7020000000000001
80497,0.7040000000000001,0.8690000000000001,0.5589999999999999
63517,0.7040000000000001,0.816,0.648
44695,0.7040000000000001,0.847,0.591
98736,0.7040000000000001,0.804,0.561
78131,0.7040000000000001,0.8320000000000001,0.627
24910,0.7040000000000001,0.836,0.675
79693,0.7040000000000001,0.804,0.607
77755,0.7040000000000001,0.7859999999999999,0.636
63398,0.7040000000000001,0.821,0.66
77119,0.7040000000000001,0.856,0.634
74950,0.7040000000000001,0.823,0.6
61905,0.7040000000000001,0.823,0.6659999999999999
86487,0.7040000000000001,0.86,0.562
89893,0.7040000000000001,0.826,0.655
90980,0.7040000000000001,0.828,0.55
86738,0.7040000000000001,0.8320000000000001,0.552
58858,0.705,0.8190000000000001,0.62
87963,0.705,0.815,0.569
80721,0.705,0.833,0.653
90034,0.705,0.823,0.518
50334,0.705,0.866,0.541
67679,0.705,0.8079999999999999,0.7190000000000001
80969,0.705,0.8009999999999999,0.6559999999999999
58211,0.705,0.8220000000000001,0.614
70815,0.705,0.8140000000000001,0.6579999999999999
69078,0.705,0.805,0.69
47716,0.705,0.861,0.59
47996,0.705,0.8740000000000001,0.664
46310,0.705,0.847,0.563
81442,0.705,0.847,0.62
90794,0.705,0.8220000000000001,0.648
66656,0.705,0.852,0.675
84760,0.705,0.861,0.525
85715,0.705,0.838,0.574
63592,0.705,0.8490000000000001,0.63
61131,0.705,0.845,0.6940000000000001
88315,0.705,0.841,0.5760000000000001
78816,0.705,0.813,0.6559999999999999
83259,0.705,0.8170000000000001,0.562
76970,0.705,0.826,0.643
74128,0.705,0.8270000000000001,0.644
41157,0.706,0.866,0.695
52396,0.706,0.85,0.609
93025,0.706,0.8140000000000001,0.6409999999999999
41920,0.706,0.83,0.711
79332,0.706,0.8540000000000001,0.669
91880,0.706,0.8029999999999999,0.557
70211,0.706,0.828,0.6779999999999999
50776,0.706,0.8320000000000001,0.6609999999999999
67334,0.706,0.8140000000000001,0.7090000000000001
98051,0.706,0.809,0.597
42234,0.706,0.868,0.586
40800,0.706,0.871,0.643
89052,0.706,0.865,0.62
53473,0.706,0.865,0.5589999999999999
93297,0.706,0.805,0.625
74071,0.706,0.84,0.575
69353,0.706,0.8140000000000001,0.7
62235,0.706,0.82,0.7120000000000001
90620,0.706,0.8240000000000001,0.631
82414,0.7070000000000001,0.865,0.6
93106,0.7070000000000001,0.8059999999999999,0.57
91006,0.7070000000000001,0.807,0.65
53953,0.7070000000000001,0.8290000000000001,0.5760000000000001
75590,0.7070000000000001,0.816,0.679
67636,0.7070000000000001,0.8420000000000001,0.644
93890,0.7070000000000001,0.8270000000000001,0.603
75558,0.7070000000000001,0.816,0.691
84883,0.7070000000000001,0.84,0.593
86541,0.7070000000000001,0.856,0.569
78379,0.7070000000000001,0.8390000000000001,0.625
78972,0.7070000000000001,0.816,0.66
58556,0.7070000000000001,0.8059999999999999,0.7
88404,0.7070000000000001,0.792,0.56
58610,0.7070000000000001,0.8059999999999999,0.6829999999999999
91790,0.7070000000000001,0.8079999999999999,0.565
58092,0.7070000000000001,0.809,0.503
